"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"1","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution, seq = 355:none:none:none:none:none:none"" ","","volta_scudnn_128x64_relu_medium_nn_v1","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sector_op_read_hit_rate.pct","%","71.80"
"1","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution, seq = 355:none:none:none:none:none:none"" ","","volta_scudnn_128x64_relu_medium_nn_v1","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","25.86"
"1","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution, seq = 355:none:none:none:none:none:none"" ","","volta_scudnn_128x64_relu_medium_nn_v1","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors_op_read.sum+lts__t_sectors_op_atom.sum+lts__t_sectors_op_red.sum","","n/a"
"1","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution, seq = 355:none:none:none:none:none:none"" ","","volta_scudnn_128x64_relu_medium_nn_v1","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors_srcunit_tex_op_read.sum","sector","2896331"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_active+l1tex__tex_writeback_active.avg.pct_of_peak_sustained_active","","n/a"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","l1tex__t_sector_hit_rate.pct","%","41.42"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","50.01"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sector_op_read_hit_rate.pct","%","0.06"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","32.54"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors_op_read.sum+lts__t_sectors_op_atom.sum+lts__t_sectors_op_red.sum","","n/a"
"2","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:446', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/conv.py:442']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'conv2d', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 3, 224, 224), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64, 3, 3, 3), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'tuple', 'value': (1, 1)}, {'name': '', 'type': 'int', 'value': 1}]}:none:none:none:none:none:none""  ""<default domain>:aten::conv2d, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::_convolution, seq = 355:none:none:none:none:none:none""  ""<default domain>:aten::add_, seq = 357:none:none:none:none:none:none"" ","","void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","lts__t_sectors_srcunit_tex_op_read.sum","sector","12852515"
"3","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/activation.py:102']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'relu', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 64, 224, 224), 'dtype': 'float32'}, {'name': 'inplace', 'type': 'bool', 'value': True}]}:none:none:none:none:none:none""  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/activation.py:102', '/opt/conda/lib/python3.8/site-packages/pyprof/nvtx/nvmarker.py:137', '/opt/conda/lib/python3.8/site-packages/torch/nn/functional.py:1296']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 64, 224, 224), 'dtype': 'float32'}]}:none:none:none:none:none:none""  ""<default domain>:aten::relu_, seq = 358:none:none:none:none:none:none""  ""<default domain>:aten::clamp_min_:none:none:none:none:none:none""  ""<default domain>:aten::clamp_min:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_active+l1tex__tex_writeback_active.avg.pct_of_peak_sustained_active","","n/a"
"3","21181","python3.8","127.0.0.1","21181  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/activation.py:102']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch.nn.functional', 'op': 'relu', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 64, 224, 224), 'dtype': 'float32'}, {'name': 'inplace', 'type': 'bool', 'value': True}]}:none:none:none:none:none:none""  ""<default domain>:{'traceMarker': ['onegpu.py:93', 'onegpu.py:74', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torchvision/models/vgg.py:49', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/container.py:139', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1056', '/opt/conda/lib/python3.8/site-packages/torch/nn/modules/activation.py:102', '/opt/conda/lib/python3.8/site-packages/pyprof/nvtx/nvmarker.py:137', '/opt/conda/lib/python3.8/site-packages/torch/nn/functional.py:1296']}:none:none:none:none:none:none""  ""<default domain>:{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (32, 64, 224, 224), 'dtype': 'float32'}]}:none:none:none:none:none:none""  ""<default domain>:aten::relu_, seq = 358:none:none:none:none:none:none""  ""<default domain>:aten::clamp_min_:none:none:none:none:none:none""  ""<default domain>:aten::clamp_min:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)","2021-Nov-08 07:02:10","1","7","Command line profiler metrics","l1tex__t_sector_hit_rate.pct","%","32.21"
